,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
49,wv,smoothed_cli,2020-09-05,2020-11-19,75,0.4524682,0.1141499,2342.2056,state,fb-survey
50,wy,smoothed_cli,2020-09-05,2020-11-19,75,0.9451181,0.2931667,743.5615,state,fb-survey
0,ak,smoothed_cli,2020-09-06,2020-11-19,74,0.3419262,0.1983221,798.0,state,fb-survey
1,al,smoothed_cli,2020-09-06,2020-11-19,74,1.1242917,0.1420484,4262.1069,state,fb-survey
2,ar,smoothed_cli,2020-09-06,2020-11-19,74,0.8515939,0.136945,3018.0749,state,fb-survey
3,az,smoothed_cli,2020-09-06,2020-11-19,74,0.4711344,0.0768105,5841.6955,state,fb-survey
4,ca,smoothed_cli,2020-09-06,2020-11-19,74,0.4528665,0.0381397,23616.6094,state,fb-survey
5,co,smoothed_cli,2020-09-06,2020-11-19,74,0.4660323,0.080301,5612.84,state,fb-survey
6,ct,smoothed_cli,2020-09-06,2020-11-19,74,0.2258193,0.0653419,4170.0,state,fb-survey
7,dc,smoothed_cli,2020-09-06,2020-11-19,74,0.6495102,0.3081278,626.0,state,fb-survey
8,de,smoothed_cli,2020-09-06,2020-11-19,74,0.2675663,0.1371262,1228.0,state,fb-survey
9,fl,smoothed_cli,2020-09-06,2020-11-19,74,0.594932,0.0495473,18397.0023,state,fb-survey
10,ga,smoothed_cli,2020-09-06,2020-11-19,74,0.8518115,0.0911249,7680.9224,state,fb-survey
11,hi,smoothed_cli,2020-09-06,2020-11-19,74,0.3630998,0.1513164,1299.0,state,fb-survey
12,ia,smoothed_cli,2020-09-06,2020-11-19,74,1.001074,0.135046,4222.983,state,fb-survey
13,id,smoothed_cli,2020-09-06,2020-11-19,74,0.9286641,0.1895968,2114.5024,state,fb-survey
14,il,smoothed_cli,2020-09-06,2020-11-19,74,0.5825245,0.0624378,11624.0004,state,fb-survey
15,in,smoothed_cli,2020-09-06,2020-11-19,74,0.7315372,0.0918477,6670.9994,state,fb-survey
16,ks,smoothed_cli,2020-09-06,2020-11-19,74,0.7617072,0.1325554,3233.9717,state,fb-survey
17,ky,smoothed_cli,2020-09-06,2020-11-19,74,0.6370973,0.1078813,4362.2612,state,fb-survey
18,la,smoothed_cli,2020-09-06,2020-11-19,74,0.7190393,0.1173737,3807.1825,state,fb-survey
19,ma,smoothed_cli,2020-09-06,2020-11-19,74,0.2931224,0.0634012,5797.014,state,fb-survey
20,md,smoothed_cli,2020-09-06,2020-11-19,74,0.3162993,0.0737515,4578.9968,state,fb-survey
21,me,smoothed_cli,2020-09-06,2020-11-19,74,0.2416824,0.1030104,1947.0,state,fb-survey
22,mi,smoothed_cli,2020-09-06,2020-11-19,74,0.4705695,0.058854,10824.0703,state,fb-survey
23,mn,smoothed_cli,2020-09-06,2020-11-19,74,0.4993135,0.0848892,5299.7874,state,fb-survey
24,mo,smoothed_cli,2020-09-06,2020-11-19,74,0.8184457,0.106094,5840.9544,state,fb-survey
25,ms,smoothed_cli,2020-09-06,2020-11-19,74,1.0046032,0.1715368,2686.334,state,fb-survey
26,mt,smoothed_cli,2020-09-06,2020-11-19,74,0.6927052,0.1851883,1470.0219,state,fb-survey
27,nc,smoothed_cli,2020-09-06,2020-11-19,74,0.5464249,0.0657167,9711.0092,state,fb-survey
28,nd,smoothed_cli,2020-09-06,2020-11-19,74,0.4469135,0.1940309,912.6793,state,fb-survey
29,ne,smoothed_cli,2020-09-06,2020-11-19,74,1.2416712,0.2211164,2037.6798,state,fb-survey
30,nh,smoothed_cli,2020-09-06,2020-11-19,74,0.2719665,0.1062736,1912.0,state,fb-survey
31,nj,smoothed_cli,2020-09-06,2020-11-19,74,0.186849,0.0395261,6876.9969,state,fb-survey
32,nm,smoothed_cli,2020-09-06,2020-11-19,74,0.4720217,0.127477,2014.5073,state,fb-survey
33,nv,smoothed_cli,2020-09-06,2020-11-19,74,0.660153,0.1462944,2307.5221,state,fb-survey
34,ny,smoothed_cli,2020-09-06,2020-11-19,74,0.3625497,0.0429119,14223.0019,state,fb-survey
35,oh,smoothed_cli,2020-09-06,2020-11-19,74,0.4331354,0.05232,11669.0093,state,fb-survey
36,ok,smoothed_cli,2020-09-06,2020-11-19,74,0.8745398,0.1242428,4295.3817,state,fb-survey
37,or,smoothed_cli,2020-09-06,2020-11-19,74,0.307853,0.0728135,4473.8105,state,fb-survey
38,pa,smoothed_cli,2020-09-06,2020-11-19,74,0.3783618,0.0466691,13585.0087,state,fb-survey
39,ri,smoothed_cli,2020-09-06,2020-11-19,74,0.4786827,0.1938373,1148.986,state,fb-survey
40,sc,smoothed_cli,2020-09-06,2020-11-19,74,0.5688708,0.0844717,5531.0045,state,fb-survey
41,sd,smoothed_cli,2020-09-06,2020-11-19,74,1.0262104,0.2630539,1144.2329,state,fb-survey
42,tn,smoothed_cli,2020-09-06,2020-11-19,74,0.8395403,0.0987743,6171.898,state,fb-survey
43,tx,smoothed_cli,2020-09-06,2020-11-19,74,0.7565516,0.053976,20267.7495,state,fb-survey
44,ut,smoothed_cli,2020-09-06,2020-11-19,74,0.680167,0.1274487,3094.0058,state,fb-survey
45,va,smoothed_cli,2020-09-06,2020-11-19,74,0.5471535,0.0718448,8262.8362,state,fb-survey
46,vt,smoothed_cli,2020-09-06,2020-11-19,74,0.5258895,0.2474158,824.0008,state,fb-survey
47,wa,smoothed_cli,2020-09-06,2020-11-19,74,0.4604249,0.0695717,7683.8138,state,fb-survey
48,wi,smoothed_cli,2020-09-06,2020-11-19,74,0.5266488,0.0793496,5792.927,state,fb-survey
49,wv,smoothed_cli,2020-09-06,2020-11-19,74,0.4930344,0.1229139,2352.2547,state,fb-survey
50,wy,smoothed_cli,2020-09-06,2020-11-19,74,1.0102207,0.3091695,716.813,state,fb-survey
0,ak,smoothed_cli,2020-09-07,2020-11-19,73,0.3347136,0.1937593,782.0,state,fb-survey
1,al,smoothed_cli,2020-09-07,2020-11-19,73,1.0544599,0.1387192,4211.1046,state,fb-survey
2,ar,smoothed_cli,2020-09-07,2020-11-19,73,0.8910583,0.1452597,2957.0751,state,fb-survey
3,az,smoothed_cli,2020-09-07,2020-11-19,73,0.5968199,0.088771,5734.5029,state,fb-survey
4,ca,smoothed_cli,2020-09-07,2020-11-19,73,0.4252703,0.0371862,23565.7322,state,fb-survey
5,co,smoothed_cli,2020-09-07,2020-11-19,73,0.5148607,0.087051,5514.8415,state,fb-survey
6,ct,smoothed_cli,2020-09-07,2020-11-19,73,0.2166225,0.0638131,4147.0,state,fb-survey
7,dc,smoothed_cli,2020-09-07,2020-11-19,73,0.6474417,0.3071524,628.0,state,fb-survey
8,de,smoothed_cli,2020-09-07,2020-11-19,73,0.3277264,0.158519,1206.0,state,fb-survey
9,fl,smoothed_cli,2020-09-07,2020-11-19,73,0.6197112,0.05093,18035.0015,state,fb-survey
10,ga,smoothed_cli,2020-09-07,2020-11-19,73,0.8001451,0.0865143,7586.9235,state,fb-survey
11,hi,smoothed_cli,2020-09-07,2020-11-19,73,0.1966146,0.1195009,1280.0,state,fb-survey
12,ia,smoothed_cli,2020-09-07,2020-11-19,73,0.991238,0.1360096,4173.9297,state,fb-survey
13,id,smoothed_cli,2020-09-07,2020-11-19,73,0.9885546,0.1959669,2097.6277,state,fb-survey
14,il,smoothed_cli,2020-09-07,2020-11-19,73,0.6243072,0.0649821,11468.022,state,fb-survey
15,in,smoothed_cli,2020-09-07,2020-11-19,73,0.7867527,0.0949658,6632.9999,state,fb-survey
16,ks,smoothed_cli,2020-09-07,2020-11-19,73,0.7422598,0.1254196,3284.9237,state,fb-survey
17,ky,smoothed_cli,2020-09-07,2020-11-19,73,0.6093631,0.1068833,4270.8949,state,fb-survey
18,la,smoothed_cli,2020-09-07,2020-11-19,73,0.6904088,0.1156404,3769.1824,state,fb-survey
19,ma,smoothed_cli,2020-09-07,2020-11-19,73,0.3211003,0.0681358,5798.0125,state,fb-survey
20,md,smoothed_cli,2020-09-07,2020-11-19,73,0.2889477,0.0722176,4550.9967,state,fb-survey
21,me,smoothed_cli,2020-09-07,2020-11-19,73,0.3503425,0.1280536,1914.0,state,fb-survey
22,mi,smoothed_cli,2020-09-07,2020-11-19,73,0.4554259,0.0575826,10628.0522,state,fb-survey
23,mn,smoothed_cli,2020-09-07,2020-11-19,73,0.6122507,0.0958939,5252.1954,state,fb-survey
24,mo,smoothed_cli,2020-09-07,2020-11-19,73,0.8850158,0.1103104,5783.864,state,fb-survey
25,ms,smoothed_cli,2020-09-07,2020-11-19,73,1.0218092,0.1715776,2663.7283,state,fb-survey
26,mt,smoothed_cli,2020-09-07,2020-11-19,73,0.4746033,0.1562877,1444.0152,state,fb-survey
27,nc,smoothed_cli,2020-09-07,2020-11-19,73,0.5224618,0.0646726,9440.01,state,fb-survey
28,nd,smoothed_cli,2020-09-07,2020-11-19,73,0.7389217,0.270289,896.7932,state,fb-survey
29,ne,smoothed_cli,2020-09-07,2020-11-19,73,1.3493849,0.2329869,1980.8249,state,fb-survey
30,nh,smoothed_cli,2020-09-07,2020-11-19,73,0.2810693,0.1052147,1941.0,state,fb-survey
31,nj,smoothed_cli,2020-09-07,2020-11-19,73,0.1867376,0.0388686,6773.9971,state,fb-survey
32,nm,smoothed_cli,2020-09-07,2020-11-19,73,0.4197149,0.1174328,2007.5051,state,fb-survey
33,nv,smoothed_cli,2020-09-07,2020-11-19,73,0.76176,0.1578713,2260.3994,state,fb-survey
34,ny,smoothed_cli,2020-09-07,2020-11-19,73,0.3840781,0.0442127,14038.001,state,fb-survey
35,oh,smoothed_cli,2020-09-07,2020-11-19,73,0.4520036,0.0545748,11499.0096,state,fb-survey
36,ok,smoothed_cli,2020-09-07,2020-11-19,73,0.9354709,0.1287493,4255.6246,state,fb-survey
37,or,smoothed_cli,2020-09-07,2020-11-19,73,0.3392905,0.0754337,4486.8016,state,fb-survey
38,pa,smoothed_cli,2020-09-07,2020-11-19,73,0.3720495,0.0470104,13340.009,state,fb-survey
39,ri,smoothed_cli,2020-09-07,2020-11-19,73,0.598445,0.2142482,1152.9875,state,fb-survey
40,sc,smoothed_cli,2020-09-07,2020-11-19,73,0.6198005,0.0900336,5496.0055,state,fb-survey
41,sd,smoothed_cli,2020-09-07,2020-11-19,73,1.2248118,0.2924632,1098.7402,state,fb-survey
42,tn,smoothed_cli,2020-09-07,2020-11-19,73,0.8262567,0.0974915,6117.2546,state,fb-survey
43,tx,smoothed_cli,2020-09-07,2020-11-19,73,0.7203092,0.053197,20002.5077,state,fb-survey
44,ut,smoothed_cli,2020-09-07,2020-11-19,73,0.7059873,0.1302702,3051.1936,state,fb-survey
45,va,smoothed_cli,2020-09-07,2020-11-19,73,0.5209808,0.0693282,8230.0051,state,fb-survey
46,vt,smoothed_cli,2020-09-07,2020-11-19,73,0.621519,0.2644158,838.0007,state,fb-survey
47,wa,smoothed_cli,2020-09-07,2020-11-19,73,0.4768944,0.0720008,7562.6885,state,fb-survey
48,wi,smoothed_cli,2020-09-07,2020-11-19,73,0.5625328,0.0840872,5720.945,state,fb-survey
49,wv,smoothed_cli,2020-09-07,2020-11-19,73,0.516447,0.1268389,2284.304,state,fb-survey
50,wy,smoothed_cli,2020-09-07,2020-11-19,73,0.9531287,0.3025466,724.8281,state,fb-survey
0,ak,smoothed_cli,2020-09-08,2020-11-19,72,0.4125581,0.2001316,792.0,state,fb-survey
1,al,smoothed_cli,2020-09-08,2020-11-19,72,0.9845342,0.1330526,4263.1072,state,fb-survey
2,ar,smoothed_cli,2020-09-08,2020-11-19,72,0.7854245,0.13794,2932.0818,state,fb-survey
3,az,smoothed_cli,2020-09-08,2020-11-19,72,0.5786968,0.0873904,5856.7096,state,fb-survey
4,ca,smoothed_cli,2020-09-08,2020-11-19,72,0.4127595,0.0362083,23884.7476,state,fb-survey
5,co,smoothed_cli,2020-09-08,2020-11-19,72,0.5625103,0.0890646,5589.9012,state,fb-survey
6,ct,smoothed_cli,2020-09-08,2020-11-19,72,0.2545571,0.069376,4151.0,state,fb-survey
7,dc,smoothed_cli,2020-09-08,2020-11-19,72,0.4835858,0.2609472,634.0,state,fb-survey
8,de,smoothed_cli,2020-09-08,2020-11-19,72,0.3367429,0.1538017,1243.0,state,fb-survey
9,fl,smoothed_cli,2020-09-08,2020-11-19,72,0.6321067,0.0509898,18203.0005,state,fb-survey
10,ga,smoothed_cli,2020-09-08,2020-11-19,72,0.8563579,0.0900732,7573.9221,state,fb-survey
11,hi,smoothed_cli,2020-09-08,2020-11-19,72,0.2713477,0.1408656,1296.0,state,fb-survey
12,ia,smoothed_cli,2020-09-08,2020-11-19,72,1.0569276,0.1429907,4191.229,state,fb-survey
13,id,smoothed_cli,2020-09-08,2020-11-19,72,0.9280848,0.1894698,2101.6094,state,fb-survey
14,il,smoothed_cli,2020-09-08,2020-11-19,72,0.6624815,0.0667683,11569.0215,state,fb-survey
15,in,smoothed_cli,2020-09-08,2020-11-19,72,0.8153053,0.0957722,6706.9998,state,fb-survey
16,ks,smoothed_cli,2020-09-08,2020-11-19,72,0.7259221,0.1274514,3262.9234,state,fb-survey
17,ky,smoothed_cli,2020-09-08,2020-11-19,72,0.5322804,0.1008816,4260.1978,state,fb-survey
18,la,smoothed_cli,2020-09-08,2020-11-19,72,0.8474294,0.1265506,3917.1823,state,fb-survey
19,ma,smoothed_cli,2020-09-08,2020-11-19,72,0.3054249,0.065771,5790.013,state,fb-survey
20,md,smoothed_cli,2020-09-08,2020-11-19,72,0.3379971,0.0781685,4508.9967,state,fb-survey
21,me,smoothed_cli,2020-09-08,2020-11-19,72,0.3226914,0.1229221,1942.0,state,fb-survey
22,mi,smoothed_cli,2020-09-08,2020-11-19,72,0.4784208,0.0608206,10574.0532,state,fb-survey
23,mn,smoothed_cli,2020-09-08,2020-11-19,72,0.5695684,0.0930575,5223.2411,state,fb-survey
24,mo,smoothed_cli,2020-09-08,2020-11-19,72,0.9331396,0.1140568,5828.7033,state,fb-survey
25,ms,smoothed_cli,2020-09-08,2020-11-19,72,0.9526195,0.1607602,2691.903,state,fb-survey
26,mt,smoothed_cli,2020-09-08,2020-11-19,72,0.5447589,0.1621737,1484.4835,state,fb-survey
27,nc,smoothed_cli,2020-09-08,2020-11-19,72,0.5506182,0.0666799,9439.0126,state,fb-survey
28,nd,smoothed_cli,2020-09-08,2020-11-19,72,0.832532,0.2875102,903.591,state,fb-survey
29,ne,smoothed_cli,2020-09-08,2020-11-19,72,1.3094005,0.2314361,1971.1231,state,fb-survey
30,nh,smoothed_cli,2020-09-08,2020-11-19,72,0.202745,0.0877363,1951.0,state,fb-survey
31,nj,smoothed_cli,2020-09-08,2020-11-19,72,0.2046111,0.0439805,6670.9969,state,fb-survey
32,nm,smoothed_cli,2020-09-08,2020-11-19,72,0.4299262,0.1174552,2018.3306,state,fb-survey
33,nv,smoothed_cli,2020-09-08,2020-11-19,72,0.7419285,0.1586577,2280.3839,state,fb-survey
34,ny,smoothed_cli,2020-09-08,2020-11-19,72,0.3703037,0.0435029,14015.0006,state,fb-survey
35,oh,smoothed_cli,2020-09-08,2020-11-19,72,0.5317239,0.0598504,11594.009,state,fb-survey
36,ok,smoothed_cli,2020-09-08,2020-11-19,72,0.9674325,0.1296524,4298.625,state,fb-survey
37,or,smoothed_cli,2020-09-08,2020-11-19,72,0.3794521,0.0815585,4459.8002,state,fb-survey
38,pa,smoothed_cli,2020-09-08,2020-11-19,72,0.3938667,0.0487764,13318.009,state,fb-survey
39,ri,smoothed_cli,2020-09-08,2020-11-19,72,0.6390396,0.2175331,1157.987,state,fb-survey
40,sc,smoothed_cli,2020-09-08,2020-11-19,72,0.6623111,0.0930086,5566.0055,state,fb-survey
41,sd,smoothed_cli,2020-09-08,2020-11-19,72,1.2408136,0.3005231,1095.0279,state,fb-survey
42,tn,smoothed_cli,2020-09-08,2020-11-19,72,0.7539586,0.0931728,6157.9512,state,fb-survey
43,tx,smoothed_cli,2020-09-08,2020-11-19,72,0.712084,0.0529677,20005.5083,state,fb-survey
44,ut,smoothed_cli,2020-09-08,2020-11-19,72,0.6965325,0.1274811,3072.1037,state,fb-survey
45,va,smoothed_cli,2020-09-08,2020-11-19,72,0.5923722,0.0743802,8133.3347,state,fb-survey
46,vt,smoothed_cli,2020-09-08,2020-11-19,72,0.4887724,0.2301149,861.0007,state,fb-survey
47,wa,smoothed_cli,2020-09-08,2020-11-19,72,0.4784676,0.070826,7603.6905,state,fb-survey
48,wi,smoothed_cli,2020-09-08,2020-11-19,72,0.5624685,0.0847362,5756.9454,state,fb-survey
49,wv,smoothed_cli,2020-09-08,2020-11-19,72,0.6560347,0.1468016,2306.3045,state,fb-survey
50,wy,smoothed_cli,2020-09-08,2020-11-19,72,0.844139,0.2767288,719.8004,state,fb-survey
0,ak,smoothed_cli,2020-09-09,2020-11-19,71,0.4375205,0.1967105,823.0,state,fb-survey
1,al,smoothed_cli,2020-09-09,2020-11-19,71,0.9044657,0.1259123,4268.1063,state,fb-survey
2,ar,smoothed_cli,2020-09-09,2020-11-19,71,0.8747902,0.1527356,2865.0076,state,fb-survey
3,az,smoothed_cli,2020-09-09,2020-11-19,71,0.5213592,0.0834589,5834.1249,state,fb-survey
4,ca,smoothed_cli,2020-09-09,2020-11-19,71,0.4068021,0.0360339,23817.7311,state,fb-survey
5,co,smoothed_cli,2020-09-09,2020-11-19,71,0.6762907,0.0991182,5606.8714,state,fb-survey
6,ct,smoothed_cli,2020-09-09,2020-11-19,71,0.270993,0.0706833,4176.0,state,fb-survey
7,dc,smoothed_cli,2020-09-09,2020-11-19,71,0.1040222,0.1313993,618.0,state,fb-survey
8,de,smoothed_cli,2020-09-09,2020-11-19,71,0.4132043,0.1717347,1255.0,state,fb-survey
9,fl,smoothed_cli,2020-09-09,2020-11-19,71,0.6198098,0.0506559,18234.9996,state,fb-survey
10,ga,smoothed_cli,2020-09-09,2020-11-19,71,0.7872093,0.0859191,7465.918,state,fb-survey
11,hi,smoothed_cli,2020-09-09,2020-11-19,71,0.3530315,0.1507686,1303.0,state,fb-survey
12,ia,smoothed_cli,2020-09-09,2020-11-19,71,1.0671587,0.144228,4176.9628,state,fb-survey
13,id,smoothed_cli,2020-09-09,2020-11-19,71,0.9754749,0.192608,2075.5038,state,fb-survey
14,il,smoothed_cli,2020-09-09,2020-11-19,71,0.64744,0.0667834,11527.0217,state,fb-survey
15,in,smoothed_cli,2020-09-09,2020-11-19,71,0.8293701,0.0962499,6700.0035,state,fb-survey
16,ks,smoothed_cli,2020-09-09,2020-11-19,71,0.7032918,0.1254226,3232.894,state,fb-survey
17,ky,smoothed_cli,2020-09-09,2020-11-19,71,0.5410766,0.1014216,4141.497,state,fb-survey
18,la,smoothed_cli,2020-09-09,2020-11-19,71,0.7732849,0.119695,3971.1821,state,fb-survey
19,ma,smoothed_cli,2020-09-09,2020-11-19,71,0.3625974,0.0724403,5796.0145,state,fb-survey
20,md,smoothed_cli,2020-09-09,2020-11-19,71,0.3210164,0.0747793,4435.997,state,fb-survey
21,me,smoothed_cli,2020-09-09,2020-11-19,71,0.2842123,0.1115219,2029.0,state,fb-survey
22,mi,smoothed_cli,2020-09-09,2020-11-19,71,0.4322791,0.0569349,10627.0179,state,fb-survey
23,mn,smoothed_cli,2020-09-09,2020-11-19,71,0.5070882,0.0887537,5213.1715,state,fb-survey
24,mo,smoothed_cli,2020-09-09,2020-11-19,71,1.0145562,0.1173676,5747.7759,state,fb-survey
25,ms,smoothed_cli,2020-09-09,2020-11-19,71,0.8412967,0.1528838,2629.6264,state,fb-survey
26,mt,smoothed_cli,2020-09-09,2020-11-19,71,0.613353,0.1668077,1489.4812,state,fb-survey
27,nc,smoothed_cli,2020-09-09,2020-11-19,71,0.5813189,0.0688292,9355.0113,state,fb-survey
28,nd,smoothed_cli,2020-09-09,2020-11-19,71,0.695717,0.2650084,901.7795,state,fb-survey
29,ne,smoothed_cli,2020-09-09,2020-11-19,71,0.9712694,0.1984334,1956.153,state,fb-survey
30,nh,smoothed_cli,2020-09-09,2020-11-19,71,0.1899623,0.0860057,1977.0,state,fb-survey
31,nj,smoothed_cli,2020-09-09,2020-11-19,71,0.2561096,0.051907,6667.997,state,fb-survey
32,nm,smoothed_cli,2020-09-09,2020-11-19,71,0.4116615,0.1186683,2019.9371,state,fb-survey
33,nv,smoothed_cli,2020-09-09,2020-11-19,71,0.571508,0.1411724,2298.4004,state,fb-survey
34,ny,smoothed_cli,2020-09-09,2020-11-19,71,0.4019498,0.046597,13970.9999,state,fb-survey
35,oh,smoothed_cli,2020-09-09,2020-11-19,71,0.4977586,0.0576083,11483.0052,state,fb-survey
36,ok,smoothed_cli,2020-09-09,2020-11-19,71,1.0564063,0.1370378,4217.6234,state,fb-survey
37,or,smoothed_cli,2020-09-09,2020-11-19,71,0.2937691,0.0705235,4310.9067,state,fb-survey
38,pa,smoothed_cli,2020-09-09,2020-11-19,71,0.3466817,0.0450088,13288.0087,state,fb-survey
39,ri,smoothed_cli,2020-09-09,2020-11-19,71,0.5862431,0.2099,1176.9855,state,fb-survey
40,sc,smoothed_cli,2020-09-09,2020-11-19,71,0.6315865,0.0924856,5689.0044,state,fb-survey
41,sd,smoothed_cli,2020-09-09,2020-11-19,71,1.3236205,0.3146702,1083.1374,state,fb-survey
42,tn,smoothed_cli,2020-09-09,2020-11-19,71,0.6821283,0.0899454,6226.6324,state,fb-survey
43,tx,smoothed_cli,2020-09-09,2020-11-19,71,0.6919309,0.0523066,19784.5074,state,fb-survey
44,ut,smoothed_cli,2020-09-09,2020-11-19,71,0.6515387,0.1269379,2991.1165,state,fb-survey
45,va,smoothed_cli,2020-09-09,2020-11-19,71,0.6000286,0.0747009,8122.1811,state,fb-survey
46,vt,smoothed_cli,2020-09-09,2020-11-19,71,0.5124518,0.2221702,870.0005,state,fb-survey
47,wa,smoothed_cli,2020-09-09,2020-11-19,71,0.4076124,0.0652406,7518.6895,state,fb-survey
48,wi,smoothed_cli,2020-09-09,2020-11-19,71,0.4494033,0.0755656,5825.98,state,fb-survey
49,wv,smoothed_cli,2020-09-09,2020-11-19,71,0.6176738,0.1409222,2371.3054,state,fb-survey
50,wy,smoothed_cli,2020-09-09,2020-11-19,71,0.9751673,0.3157358,699.8359,state,fb-survey
0,ak,smoothed_cli,2020-09-10,2020-11-19,70,0.3767485,0.1856012,842.0,state,fb-survey
1,al,smoothed_cli,2020-09-10,2020-11-19,70,0.886207,0.1232279,4305.1231,state,fb-survey
2,ar,smoothed_cli,2020-09-10,2020-11-19,70,0.8044776,0.1495342,2885.1808,state,fb-survey
3,az,smoothed_cli,2020-09-10,2020-11-19,70,0.5126276,0.0811444,5930.2031,state,fb-survey
4,ca,smoothed_cli,2020-09-10,2020-11-19,70,0.3962084,0.0352018,24236.21,state,fb-survey
5,co,smoothed_cli,2020-09-10,2020-11-19,70,0.6018724,0.0918926,5767.8414,state,fb-survey
6,ct,smoothed_cli,2020-09-10,2020-11-19,70,0.2745433,0.0677816,4294.0,state,fb-survey
7,dc,smoothed_cli,2020-09-10,2020-11-19,70,0.0,0.0818331,610.0,state,fb-survey
8,de,smoothed_cli,2020-09-10,2020-11-19,70,0.5540258,0.198415,1297.0,state,fb-survey
9,fl,smoothed_cli,2020-09-10,2020-11-19,70,0.6146416,0.0499575,18615.9999,state,fb-survey
10,ga,smoothed_cli,2020-09-10,2020-11-19,70,0.7740088,0.0853359,7583.9079,state,fb-survey
11,hi,smoothed_cli,2020-09-10,2020-11-19,70,0.3476946,0.1484968,1323.0,state,fb-survey
12,ia,smoothed_cli,2020-09-10,2020-11-19,70,1.075099,0.1437247,4246.8743,state,fb-survey
13,id,smoothed_cli,2020-09-10,2020-11-19,70,0.9501165,0.1864358,2142.295,state,fb-survey
14,il,smoothed_cli,2020-09-10,2020-11-19,70,0.6542237,0.0669934,11774.0215,state,fb-survey
15,in,smoothed_cli,2020-09-10,2020-11-19,70,0.8047351,0.093404,6921.0069,state,fb-survey
16,ks,smoothed_cli,2020-09-10,2020-11-19,70,0.6857388,0.1224043,3242.835,state,fb-survey
17,ky,smoothed_cli,2020-09-10,2020-11-19,70,0.5406984,0.1007405,4125.8804,state,fb-survey
18,la,smoothed_cli,2020-09-10,2020-11-19,70,0.841625,0.1227645,4071.1811,state,fb-survey
19,ma,smoothed_cli,2020-09-10,2020-11-19,70,0.3135161,0.0668442,5947.0165,state,fb-survey
20,md,smoothed_cli,2020-09-10,2020-11-19,70,0.3528725,0.0788834,4436.9972,state,fb-survey
21,me,smoothed_cli,2020-09-10,2020-11-19,70,0.3531006,0.1194563,2091.0,state,fb-survey
22,mi,smoothed_cli,2020-09-10,2020-11-19,70,0.4643223,0.0583972,10826.9918,state,fb-survey
23,mn,smoothed_cli,2020-09-10,2020-11-19,70,0.4867227,0.0855071,5296.2965,state,fb-survey
24,mo,smoothed_cli,2020-09-10,2020-11-19,70,0.9938392,0.1137435,5871.7753,state,fb-survey
25,ms,smoothed_cli,2020-09-10,2020-11-19,70,1.0609237,0.1743385,2666.1334,state,fb-survey
26,mt,smoothed_cli,2020-09-10,2020-11-19,70,0.707082,0.1771224,1501.7443,state,fb-survey
27,nc,smoothed_cli,2020-09-10,2020-11-19,70,0.5578909,0.0665091,9553.011,state,fb-survey
28,nd,smoothed_cli,2020-09-10,2020-11-19,70,0.6780941,0.2468264,925.4283,state,fb-survey
29,ne,smoothed_cli,2020-09-10,2020-11-19,70,0.8884184,0.1853038,2026.2751,state,fb-survey
30,nh,smoothed_cli,2020-09-10,2020-11-19,70,0.135608,0.0677657,2032.0,state,fb-survey
31,nj,smoothed_cli,2020-09-10,2020-11-19,70,0.2612107,0.0521837,6756.9971,state,fb-survey
32,nm,smoothed_cli,2020-09-10,2020-11-19,70,0.3716287,0.1107648,2058.0795,state,fb-survey
33,nv,smoothed_cli,2020-09-10,2020-11-19,70,0.6922804,0.1592707,2282.4974,state,fb-survey
34,ny,smoothed_cli,2020-09-10,2020-11-19,70,0.383506,0.0457734,14289.0002,state,fb-survey
35,oh,smoothed_cli,2020-09-10,2020-11-19,70,0.5466679,0.0593794,11639.0016,state,fb-survey
36,ok,smoothed_cli,2020-09-10,2020-11-19,70,1.0007134,0.1327608,4274.6238,state,fb-survey
37,or,smoothed_cli,2020-09-10,2020-11-19,70,0.3780017,0.0827046,4333.3279,state,fb-survey
38,pa,smoothed_cli,2020-09-10,2020-11-19,70,0.3607263,0.0449091,13623.0095,state,fb-survey
39,ri,smoothed_cli,2020-09-10,2020-11-19,70,0.6385726,0.2153582,1197.9835,state,fb-survey
40,sc,smoothed_cli,2020-09-10,2020-11-19,70,0.6187834,0.0906286,5914.0037,state,fb-survey
41,sd,smoothed_cli,2020-09-10,2020-11-19,70,1.1683653,0.2939037,1089.1054,state,fb-survey
42,tn,smoothed_cli,2020-09-10,2020-11-19,70,0.7252989,0.0925549,6381.0849,state,fb-survey
43,tx,smoothed_cli,2020-09-10,2020-11-19,70,0.7226085,0.0534028,19937.5081,state,fb-survey
44,ut,smoothed_cli,2020-09-10,2020-11-19,70,0.7038265,0.1302027,3084.9263,state,fb-survey
45,va,smoothed_cli,2020-09-10,2020-11-19,70,0.5152278,0.068419,8264.6721,state,fb-survey
